# background genes,# genes,category,chart color,description,FDR value,genes,network.SUID,nodes.SUID,p-value,PMID,term name,transferred FDR value,year
222,4,TISSUES,,Chronic lymphocytic leukemia cell,0.0045,CDK2|GSK3B|JUN|CTNNB1,29626,29727|29745|29733|29742,1.11E-05,,BTO:0001546,0.258280807,0
7,2,TISSUES,,Colorectal cancer cell,0.0045,MYC|CTNNB1,29626,29736|29742,1.44E-05,,BTO:0001615,0.258280807,0
6,2,TISSUES,,Myofibroblast,0.0045,SMAD2|SMAD3,29626,29730|29715,1.12E-05,,BTO:0001946,0.258280807,0
315,4,GO Biological Process,,Epithelial tube morphogenesis,0.0046,RARA|SMAD3|MYC|CTNNB1,29626,29739|29715|29736|29742,4.29E-05,,GO:0060562,0.257230276,0
315,4,GO Biological Process,,Regulation of leukocyte differentiation,0.0046,RARA|MYB|MYC|CTNNB1,29626,29739|29748|29736|29742,4.29E-05,,GO:1902105,0.257230276,0
77,3,GO Cellular Component,,Transcription repressor complex,0.0046,JUN|MYC|CTNNB1,29626,29733|29736|29742,1.79E-05,,GO:0017053,0.257230276,0
8,2,GO Cellular Component,,Heteromeric SMAD protein complex,0.0046,SMAD2|SMAD3,29626,29730|29715,1.80E-05,,GO:0071144,0.257230276,0
978,7,DISEASES,,Cancer,0.0046,RARA|CDK2|PRKCD|MYB|JUN|MYC|CTNNB1,29626,29739|29727|29721|29748|29733|29736|29742,1.00E-06,,DOID:162,0.257230276,0
241,3,KEGG Pathways,,Endocytosis,0.0046,SMAD2|SMAD3|WWP1,29626,29730|29715|29751,4.90E-04,,hsa04144,0.257230276,0
3355,9,GO Biological Process,,Regulation of cell communication,0.0047,CYP27B1|RARA|SMAD2|GSK3B|PRKCD|SMAD3|JUN|MYC|CTNNB1,29626,29718|29739|29730|29745|29721|29715|29733|29736|29742,4.48E-05,,GO:0010646,0.256202339,0
318,4,GO Biological Process,,Apoptotic signaling pathway,0.0047,GSK3B|PRKCD|SMAD3|CTNNB1,29626,29745|29721|29715|29742,4.45E-05,,GO:0097190,0.256202339,0
747,5,Reactome Pathways,,Cellular responses to stress,0.0047,CDK2|GSK3B|PRKCD|JUN|MYC,29626,29727|29745|29721|29733|29736,7.95E-05,,HSA-2262752,0.256202339,0
1146,6,GO Biological Process,,Positive regulation of gene expression,0.0048,RARA|SMAD2|GSK3B|SMAD3|MYC|CTNNB1,29626,29739|29730|29745|29715|29736|29742,4.73E-05,,GO:0010628,0.255196044,0
3367,9,GO Biological Process,,Regulation of signaling,0.0048,CYP27B1|RARA|SMAD2|GSK3B|PRKCD|SMAD3|JUN|MYC|CTNNB1,29626,29718|29739|29730|29745|29721|29715|29733|29736|29742,4.62E-05,,GO:0023051,0.255196044,0
161,4,Monarch Phenotype,,Abnormality of bone marrow cell morphology,0.0049,RARA|PRKCD|MYC|CTNNB1,29626,29739|29721|29736|29742,3.19E-06,,HP:0005561,0.2542105,0
245,3,WikiPathways,,MAPK signaling pathway,0.005,PRKCD|JUN|MYC,29626,29721|29733|29736,5.10E-04,,WP382,0.253244866,0
111,3,GO Biological Process,,Response to retinoic acid,0.0052,RARA|GSK3B|RXRB,29626,29739|29745|29724,5.17E-05,,GO:0032526,0.251370225,0
51,2,WikiPathways,,Copper homeostasis,0.0052,GSK3B|JUN,29626,29745|29733,5.40E-04,,WP3286,0.251370225,0
334,4,GO Biological Process,,Camera-type eye development,0.0053,RARA|SMAD3|JUN|CTNNB1,29626,29739|29715|29733|29742,5.37E-05,,GO:0043010,0.250459774,0
113,3,GO Biological Process,,Limbic system development,0.0054,RARA|GSK3B|CTNNB1,29626,29739|29745|29742,5.44E-05,,GO:0021761,0.249566342,0
1190,6,GO Biological Process,,Regulation of organelle organization,0.0057,CDK2|GSK3B|PRKCD|SMAD3|MYC|CTNNB1,29626,29727|29745|29721|29715|29736|29742,5.84E-05,,GO:0033043,0.246982079,0
1191,6,GO Biological Process,,Positive regulation of catalytic activity,0.0057,CYP27B1|GSK3B|PRKCD|SMAD3|MYC|CTNNB1,29626,29718|29745|29721|29715|29736|29742,5.87E-05,,GO:0043085,0.246982079,0
11,2,GO Cellular Component,,Beta-catenin destruction complex,0.0058,GSK3B|CTNNB1,29626,29745|29742,3.12E-05,,GO:0030877,0.246150802,0
2299,8,UniProt Keywords,,Transcription regulation,0.0058,RARA|SMAD2|SMAD3|MYB|JUN|RXRB|MYC|CTNNB1,29626,29739|29730|29715|29748|29733|29724|29736|29742,2.60E-05,,KW-0805,0.246150802,0
2399,8,UniProt Keywords,,Ubl conjugation,0.0058,RARA|SMAD2|SMAD3|MYB|JUN|WWP1|MYC|CTNNB1,29626,29739|29730|29715|29748|29733|29751|29736|29742,3.56E-05,,KW-0832,0.246150802,0
5506,11,GO Cellular Component,,Protein-containing complex,0.006,RARA|SMAD2|CDK2|GSK3B|SMAD3|MYB|JUN|RXRB|WWP1|MYC|CTNNB1,29626,29739|29730|29727|29745|29715|29748|29733|29724|29751|29736|29742,3.54E-05,,GO:0032991,0.244530402,0
119,3,GO Biological Process,,Formation of primary germ layer,0.0061,SMAD2|SMAD3|CTNNB1,29626,29730|29715|29742,6.32E-05,,GO:0001704,0.243740347,0
584,5,GO Molecular Function,,Chromatin binding,0.0061,RARA|SMAD2|SMAD3|JUN|CTNNB1,29626,29739|29730|29715|29733|29742,2.47E-05,,GO:0003682,0.243740347,0
22,2,Reactome Pathways,,Signaling by NODAL,0.0061,SMAD2|SMAD3,29626,29730|29715,1.10E-04,,HSA-1181150,0.243740347,0
89,3,GO Molecular Function,,Beta-catenin binding,0.0064,GSK3B|SMAD3|CTNNB1,29626,29745|29715|29742,2.72E-05,,GO:0008013,0.24144564,0
57,2,WikiPathways,,Neurogenesis regulation in the olfactory epithelium,0.0064,GSK3B|MYC,29626,29745|29736,6.70E-04,,WP5265,0.24144564,0
13,2,GO Cellular Component,,Wnt signalosome,0.0066,GSK3B|CTNNB1,29626,29745|29742,4.20E-05,,GO:1990909,0.23997484,0
59,2,WikiPathways,,Markers of kidney cell lineage,0.0068,RARA|CTNNB1,29626,29739|29742,7.20E-04,,WP5236,0.238547951,0
15,2,GO Cellular Component,,RNA polymerase II transcription repressor complex,0.0069,MYC|CTNNB1,29626,29736|29742,5.43E-05,,GO:0090571,0.237850169,0
60,2,WikiPathways,,Development of ureteric collection system,0.0069,RARA|CTNNB1,29626,29739|29742,7.40E-04,,WP5053,0.237850169,0
736,5,GO Biological Process,,Protein phosphorylation,0.007,RARA|SMAD2|CDK2|GSK3B|PRKCD,29626,29739|29730|29727|29745|29721,7.41E-05,,GO:0006468,0.237162427,0
11,2,GO Molecular Function,,co-SMAD binding,0.007,SMAD2|SMAD3,29626,29730|29715,3.12E-05,,GO:0070410,0.237162427,0
61,2,WikiPathways,,Notch signaling pathway,0.007,GSK3B|MYC,29626,29745|29736,7.70E-04,,WP61,0.237162427,0
1246,6,GO Biological Process,,Cell cycle,0.0071,CYP27B1|CDK2|PRKCD|MYB|MYC|CTNNB1,29626,29718|29727|29721|29748|29736|29742,7.55E-05,,GO:0007049,0.236484441,0
18,2,GO Biological Process,,Retinoic acid receptor signaling pathway,0.0071,RARA|RXRB,29626,29739|29724,7.58E-05,,GO:0048384,0.236484441,0
366,4,GO Biological Process,,Regulation of epithelial cell proliferation,0.0071,SMAD3|JUN|MYC|CTNNB1,29626,29715|29733|29736|29742,7.64E-05,,GO:0050678,0.236484441,0
365,4,GO Biological Process,,Regulation of apoptotic signaling pathway,0.0071,GSK3B|PRKCD|MYC|CTNNB1,29626,29745|29721|29736|29742,7.56E-05,,GO:2001233,0.236484441,0
299,4,GO Molecular Function,,Ubiquitin protein ligase binding,0.0071,SMAD2|GSK3B|SMAD3|JUN,29626,29730|29745|29715|29733,3.51E-05,,GO:0031625,0.236484441,0
62,2,WikiPathways,,T-cell antigen receptor (TCR) pathway during Staphylococcus aureus infection,0.0072,GSK3B|JUN,29626,29745|29733,7.90E-04,,WP3863,0.235815937,0
63,2,KEGG Pathways,,Basal cell carcinoma,0.0074,GSK3B|CTNNB1,29626,29745|29742,8.20E-04,,hsa05217,0.234506342,0
64,2,WikiPathways,,Oncostatin M signaling pathway,0.0075,CDK2|PRKCD,29626,29727|29721,8.40E-04,,WP2374,0.233864759,0
65,2,WikiPathways,,Pathways affected in adenoid cystic carcinoma,0.0075,MYB|MYC,29626,29748|29736,8.70E-04,,WP3651,0.233864759,0
64,2,WikiPathways,,G1 to S cell cycle control,0.0075,CDK2|MYC,29626,29727|29736,8.40E-04,,WP45,0.233864759,0
64,2,WikiPathways,,3q29 copy number variation syndrome,0.0075,JUN|MYC,29626,29733|29736,8.40E-04,,WP4906,0.233864759,0
12,2,COMPARTMENTS,,Beta-catenin destruction complex,0.0076,GSK3B|CTNNB1,29626,29745|29742,3.64E-05,,GOCC:0030877,0.233231674,0
9083,13,COMPARTMENTS,,Membrane-bounded organelle,0.0076,CYP27B1|RARA|SMAD2|CDK2|GSK3B|PRKCD|SMAD3|MYB|JUN|RXRB|WWP1|MYC|CTNNB1,29626,29718|29739|29730|29727|29745|29721|29715|29748|29733|29724|29751|29736|29742,4.28E-05,,GOCC:0043227,0.233231674,0
3309,9,COMPARTMENTS,,Intracellular non-membrane-bounded organelle,0.0076,RARA|SMAD2|CDK2|GSK3B|SMAD3|MYB|JUN|MYC|CTNNB1,29626,29739|29730|29727|29745|29715|29748|29733|29736|29742,4.00E-05,,GOCC:0043232,0.233231674,0
12,2,COMPARTMENTS,,Wnt signalosome,0.0076,GSK3B|CTNNB1,29626,29745|29742,3.64E-05,,GOCC:1990909,0.233231674,0
131,3,GO Biological Process,,Liver development,0.0077,RARA|SMAD3|JUN,29626,29739|29715|29733,8.36E-05,,GO:0001889,0.232606865,0
19,2,GO Biological Process,,Pericardium development,0.0077,SMAD2|SMAD3,29626,29730|29715,8.37E-05,,GO:0060039,0.232606865,0
19,2,GO Biological Process,,Trachea development,0.0077,RARA|CTNNB1,29626,29739|29742,8.37E-05,,GO:0060438,0.232606865,0
762,5,GO Biological Process,,Response to hormone,0.0078,CYP27B1|RARA|GSK3B|PRKCD|RXRB,29626,29718|29739|29745|29721|29724,8.73E-05,,GO:0009725,0.231990118,0
133,3,GO Biological Process,,Regulation of dephosphorylation,0.0078,GSK3B|PRKCD|SMAD3,29626,29745|29721|29715,8.73E-05,,GO:0035303,0.231990118,0
3654,9,GO Biological Process,,Regulation of biological quality,0.0079,CYP27B1|RARA|SMAD2|GSK3B|PRKCD|SMAD3|MYB|MYC|CTNNB1,29626,29718|29739|29730|29745|29721|29715|29748|29736|29742,9.05E-05,,GO:0065008,0.231381228,0
67,2,KEGG Pathways,,Acute myeloid leukemia,0.0081,RARA|MYC,29626,29739|29736,9.20E-04,,hsa05221,0.230186235,0
68,2,WikiPathways,,RAC1/PAK1/p38/MMP2 pathway,0.0081,MYC|CTNNB1,29626,29736|29742,9.50E-04,,WP3303,0.230186235,0
26,2,Reactome Pathways,,Downregulation of TGF-beta receptor signaling,0.0082,SMAD2|SMAD3,29626,29730|29715,1.50E-04,,HSA-2173788,0.229599759,0
162,3,Reactome Pathways,,S Phase,0.0082,CDK2|GSK3B|MYC,29626,29727|29745|29736,1.50E-04,,HSA-69242,0.229599759,0
69,2,WikiPathways,,DNA damage response,0.0083,CDK2|MYC,29626,29727|29736,9.70E-04,,WP707,0.229020391,0
69,2,KEGG Pathways,,Adherens junction,0.0084,SMAD3|CTNNB1,29626,29715|29742,9.70E-04,,hsa04520,0.228447963,0
27,2,Reactome Pathways,,G0 and Early G1,0.0084,CDK2|MYC,29626,29727|29736,1.60E-04,,HSA-1538133,0.228447963,0
784,5,GO Biological Process,,Regulation of cell adhesion,0.0086,RARA|GSK3B|PRKCD|SMAD3|MYB,29626,29739|29745|29721|29715|29748,9.98E-05,,GO:0030155,0.22732327,0
71,2,KEGG Pathways,,Pancreatic cancer,0.0086,SMAD2|SMAD3,29626,29730|29715,0.001,,hsa05212,0.22732327,0
71,2,WikiPathways,,miRNA regulation of DNA damage response,0.0086,CDK2|MYC,29626,29727|29736,0.001,,WP1530,0.22732327,0
143,3,GO Biological Process,,Regulation of protein localization to nucleus,0.0091,GSK3B|PRKCD|SMAD3,29626,29745|29721|29715,1.10E-04,,GO:1900180,0.224622143,0
22,2,GO Biological Process,,Positive regulation of T-helper cell differentiation,0.0093,RARA|MYB,29626,29739|29748,1.10E-04,,GO:0045624,0.223583032,0
324,3,KEGG Pathways,,Human papillomavirus infection,0.0094,CDK2|GSK3B|CTNNB1,29626,29727|29745|29742,0.0011,,hsa05165,0.223071827,0
75,2,KEGG Pathways,,Chronic myeloid leukemia,0.0094,SMAD3|MYC,29626,29715|29736,0.0011,,hsa05220,0.223071827,0
29,2,Reactome Pathways,,Downregulation of SMAD2/3:SMAD4 transcriptional activity,0.0094,SMAD2|SMAD3,29626,29730|29715,1.80E-04,,HSA-2173795,0.223071827,0
78,2,KEGG Pathways,,B cell receptor signaling pathway,0.0096,GSK3B|JUN,29626,29745|29733,0.0012,,hsa04662,0.222065533,0
333,4,GO Molecular Function,,DNA-binding transcription repressor activity,0.0097,RARA|SMAD3|JUN|MYC,29626,29739|29715|29733|29736,5.31E-05,,GO:0001217,0.22157022,0
30,2,Reactome Pathways,,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",0.0098,SMAD2|SMAD3,29626,29730|29715,2.00E-04,,HSA-9615017,0.221079988,0
23,2,GO Biological Process,,Positive regulation of mesenchymal cell proliferation,0.01,MYC|CTNNB1,29626,29736|29742,1.20E-04,,GO:0002053,0.220114355,0
3785,9,GO Biological Process,,Transport,0.01,CYP27B1|RARA|SMAD2|CDK2|GSK3B|PRKCD|WWP1|MYC|CTNNB1,29626,29718|29739|29730|29727|29745|29721|29751|29736|29742,1.20E-04,,GO:0006810,0.220114355,0
23,2,GO Biological Process,,Signal transduction involved in regulation of gene expression,0.01,SMAD2|SMAD3,29626,29730|29715,1.20E-04,,GO:0023019,0.220114355,0
412,4,GO Biological Process,,Developmental growth,0.01,RARA|SMAD2|SMAD3|CTNNB1,29626,29739|29730|29715|29742,1.20E-04,,GO:0048589,0.220114355,0
31,2,Reactome Pathways,,Disassembly of the destruction complex and recruitment of AXIN to the membrane,0.0102,GSK3B|CTNNB1,29626,29745|29742,2.10E-04,,HSA-4641262,0.219167844,0
702,5,GO Molecular Function,,Protein kinase binding,0.0104,RARA|GSK3B|PRKCD|SMAD3|CTNNB1,29626,29739|29745|29721|29715|29742,5.93E-05,,GO:0019901,0.218239713,0
7835,12,GO Biological Process,,Response to stimulus,0.0105,CYP27B1|RARA|SMAD2|CDK2|GSK3B|PRKCD|SMAD3|JUN|RXRB|WWP1|MYC|CTNNB1,29626,29718|29739|29730|29727|29745|29721|29715|29733|29724|29751|29736|29742,1.30E-04,,GO:0050896,0.21778232,0
349,3,KEGG Pathways,,PI3K-Akt signaling pathway,0.0108,CDK2|GSK3B|MYC,29626,29727|29745|29736,0.0014,,hsa04151,0.21643583,0
1971,7,UniProt Keywords,,DNA-binding,0.0113,RARA|SMAD2|SMAD3|MYB|JUN|RXRB|MYC,29626,29739|29730|29715|29748|29733|29724|29736,1.00E-04,,KW-0238,0.214272691,0
82,2,WikiPathways,,Glioblastoma signaling pathways,0.0113,CDK2|PRKCD,29626,29727|29721,0.0014,,WP2261,0.214272691,0
87,2,KEGG Pathways,,GnRH signaling pathway,0.0114,PRKCD|JUN,29626,29721|29733,0.0015,,hsa04912,0.213851567,0
83,2,WikiPathways,,MicroRNAs in cardiomyocyte hypertrophy,0.0114,GSK3B|CTNNB1,29626,29745|29742,0.0014,,WP1544,0.213851567,0
83,2,WikiPathways,,Apoptosis,0.0114,JUN|MYC,29626,29733|29736,0.0014,,WP254,0.213851567,0
83,2,WikiPathways,,EGFR tyrosine kinase inhibitor resistance,0.0114,GSK3B|MYC,29626,29745|29736,0.0014,,WP4806,0.213851567,0
7672,12,GO Cellular Component,,Nucleus,0.0116,RARA|SMAD2|CDK2|GSK3B|PRKCD|SMAD3|MYB|JUN|RXRB|WWP1|MYC|CTNNB1,29626,29739|29730|29727|29745|29721|29715|29748|29733|29724|29751|29736|29742,1.00E-04,,GO:0005634,0.21302029,0
26,2,GO Biological Process,,Response to muscle stretch,0.012,JUN|CTNNB1,29626,29733|29742,1.50E-04,,GO:0035994,0.21139989,0
160,3,GO Biological Process,,Positive regulation of intracellular protein transport,0.012,GSK3B|PRKCD|SMAD3,29626,29745|29721|29715,1.50E-04,,GO:0090316,0.21139989,0
91,2,KEGG Pathways,,IL-17 signaling pathway,0.0121,GSK3B|JUN,29626,29745|29733,0.0017,,hsa04657,0.21100323,0
87,2,WikiPathways,,Retinoblastoma gene in cancer,0.0121,CDK2|MYC,29626,29727|29736,0.0015,,WP2446,0.21100323,0
87,2,WikiPathways,,Hair follicle development: cytodifferentiation - part 3 of 3,0.0121,JUN|CTNNB1,29626,29733|29742,0.0015,,WP2840,0.21100323,0
88,2,WikiPathways,,T-cell activation SARS-CoV-2,0.0122,GSK3B|JUN,29626,29745|29733,0.0016,,WP5098,0.210609835,0
20,2,COMPARTMENTS,,Transforming growth factor beta complex,0.0125,SMAD2|SMAD3,29626,29730|29715,9.21E-05,,GOCC:0099126,0.209448712,0
164,3,GO Biological Process,,Negative regulation of binding,0.0126,GSK3B|PRKCD|JUN,29626,29745|29721|29733,1.60E-04,,GO:0051100,0.209067856,0
90,2,WikiPathways,,T-cell receptor signaling pathway,0.0126,PRKCD|JUN,29626,29721|29733,0.0016,,WP69,0.209067856,0
27,2,GO Biological Process,,Adrenal gland development,0.0127,SMAD2|SMAD3,29626,29730|29715,1.60E-04,,GO:0030325,0.20869001,0
27,2,GO Biological Process,,Positive regulation of histone H3-K4 methylation,0.0127,MYB|CTNNB1,29626,29748|29742,1.60E-04,,GO:0051571,0.20869001,0
95,2,KEGG Pathways,,Melanogenesis,0.0129,GSK3B|CTNNB1,29626,29745|29742,0.0018,,hsa04916,0.207943163,0
1438,6,GO Biological Process,,Regulation of immune system process,0.013,RARA|PRKCD|SMAD3|MYB|MYC|CTNNB1,29626,29739|29721|29715|29748|29736|29742,1.70E-04,,GO:0002682,0.207574071,0
38,2,Reactome Pathways,,Apoptotic cleavage of cellular proteins,0.013,PRKCD|CTNNB1,29626,29721|29742,3.10E-04,,HSA-111465,0.207574071,0
204,3,Reactome Pathways,,Signaling by NOTCH,0.013,SMAD3|JUN|MYC,29626,29715|29733|29736,3.00E-04,,HSA-157118,0.207574071,0
201,3,Reactome Pathways,,TCF dependent signaling in response to WNT,0.013,GSK3B|MYC|CTNNB1,29626,29745|29736|29742,2.90E-04,,HSA-201681,0.207574071,0
203,3,Reactome Pathways,,Ub-specific processing proteases,0.013,SMAD2|SMAD3|MYC,29626,29730|29715|29736,3.00E-04,,HSA-5689880,0.207574071,0
521,4,Reactome Pathways,,Signaling by Receptor Tyrosine Kinases,0.013,PRKCD|WWP1|MYC|CTNNB1,29626,29721|29751|29736|29742,2.90E-04,,HSA-9006934,0.207574071,0
2978,8,GO Biological Process,,Regulation of signal transduction,0.0132,CYP27B1|SMAD2|GSK3B|PRKCD|SMAD3|JUN|MYC|CTNNB1,29626,29718|29730|29745|29721|29715|29733|29736|29742,1.70E-04,,GO:0009966,0.206844328,0
454,4,GO Biological Process,,Embryonic organ development,0.0132,RARA|SMAD2|SMAD3|CTNNB1,29626,29739|29730|29715|29742,1.70E-04,,GO:0048568,0.206844328,0
97,2,KEGG Pathways,,Chagas disease,0.0132,SMAD2|JUN,29626,29730|29733,0.0019,,hsa05142,0.206844328,0
93,2,WikiPathways,,Thyroid hormones production and peripheral downstream signaling effects,0.0133,GSK3B|CTNNB1,29626,29745|29742,0.0017,,WP4746,0.206483593,0
101,2,KEGG Pathways,,C-type lectin receptor signaling pathway,0.0137,PRKCD|JUN,29626,29721|29733,0.002,,hsa04625,0.205067275,0
100,2,KEGG Pathways,,T cell receptor signaling pathway,0.0137,GSK3B|JUN,29626,29745|29733,0.002,,hsa04660,0.205067275,0
5977,11,GO Molecular Function,,Heterocyclic compound binding,0.014,CYP27B1|RARA|SMAD2|CDK2|GSK3B|PRKCD|SMAD3|MYB|JUN|RXRB|MYC,29626,29718|29739|29730|29727|29745|29721|29715|29748|29733|29724|29736,8.22E-05,,GO:1901363,0.204031916,0
899,5,GO Biological Process,,Negative regulation of gene expression,0.0142,RARA|SMAD2|GSK3B|SMAD3|CTNNB1,29626,29739|29730|29745|29715|29742,1.90E-04,,GO:0010629,0.203353929,0
104,2,KEGG Pathways,,"Parathyroid hormone synthesis, secretion and action",0.0142,CYP27B1|RXRB,29626,29718|29724,0.0021,,hsa04928,0.203353929,0
106,2,KEGG Pathways,,Insulin resistance,0.0144,GSK3B|PRKCD,29626,29745|29721,0.0022,,hsa04931,0.202685426,0
30,2,GO Biological Process,,Negative regulation of cartilage development,0.0146,RARA|CTNNB1,29626,29739|29742,2.00E-04,,GO:0061037,0.202026143,0
8,2,SMART Domains,,Domain B in dwarfin family proteins,0.0148,SMAD2|SMAD3,29626,29730|29715,1.80E-05,,SM00524,0.201375831,0
12,2,SMART Domains,,Domain A in dwarfin family proteins,0.0149,SMAD2|SMAD3,29626,29730|29715,3.64E-05,,SM00523,0.201053963,0
1490,6,GO Biological Process,,Biological process involved in interspecies interaction between organisms,0.015,CYP27B1|RARA|PRKCD|SMAD3|JUN|WWP1,29626,29718|29739|29721|29715|29733|29751,2.00E-04,,GO:0044419,0.200734248,0
473,4,GO Biological Process,,Cellular response to growth factor stimulus,0.015,SMAD2|SMAD3|JUN|CTNNB1,29626,29730|29715|29733|29742,2.00E-04,,GO:0071363,0.200734248,0
179,3,GO Biological Process,,Pallium development,0.0151,RARA|GSK3B|CTNNB1,29626,29739|29745|29742,2.10E-04,,GO:0021543,0.200416657,0
6050,11,GO Molecular Function,,Organic cyclic compound binding,0.0153,CYP27B1|RARA|SMAD2|CDK2|GSK3B|PRKCD|SMAD3|MYB|JUN|RXRB|MYC,29626,29718|29739|29730|29727|29745|29721|29715|29748|29733|29724|29736,9.30E-05,,GO:0097159,0.199787737,0
181,3,GO Biological Process,,Positive regulation of binding,0.0155,RARA|GSK3B|CTNNB1,29626,29739|29745|29742,2.10E-04,,GO:0051099,0.199166985,0
6,2,DISEASES,,Renal fibrosis,0.0159,SMAD2|SMAD3,29626,29730|29715,1.12E-05,,DOID:0050855,0.197949156,0
6291,12,DISEASES,,Disease,0.0159,CYP27B1|RARA|SMAD2|CDK2|GSK3B|PRKCD|SMAD3|MYB|JUN|WWP1|MYC|CTNNB1,29626,29718|29739|29730|29727|29745|29721|29715|29748|29733|29751|29736|29742,1.04E-05,,DOID:4,0.197949156,0
43,2,Reactome Pathways,,Signaling by Retinoic Acid,0.0159,RARA|RXRB,29626,29739|29724,3.90E-04,,HSA-5362517,0.197949156,0
1512,6,GO Biological Process,,Positive regulation of protein metabolic process,0.016,GSK3B|PRKCD|SMAD3|MYB|MYC|CTNNB1,29626,29745|29721|29715|29748|29736|29742,2.20E-04,,GO:0051247,0.197649486,0
485,4,GO Biological Process,,Positive regulation of cell adhesion,0.0161,RARA|GSK3B|SMAD3|MYB,29626,29739|29745|29715|29748,2.20E-04,,GO:0045785,0.197351683,0
104,2,WikiPathways,,7q11.23 copy number variation syndrome,0.0163,MYC|CTNNB1,29626,29736|29742,0.0021,,WP4932,0.196761586,0
489,4,GO Biological Process,,Cellular response to hormone stimulus,0.0165,RARA|GSK3B|PRKCD|RXRB,29626,29739|29745|29721|29724,2.30E-04,,GO:0032870,0.196178686,0
938,5,GO Biological Process,,Anatomical structure formation involved in morphogenesis,0.0165,RARA|SMAD2|SMAD3|JUN|CTNNB1,29626,29739|29730|29715|29733|29742,2.30E-04,,GO:0048646,0.196178686,0
945,5,GO Biological Process,,Positive regulation of cell population proliferation,0.0169,RARA|CDK2|JUN|MYC|CTNNB1,29626,29739|29727|29733|29736|29742,2.40E-04,,GO:0008284,0.195033787,0
34,2,GO Biological Process,,Positive regulation of telomerase activity,0.0176,MYC|CTNNB1,29626,29736|29742,2.50E-04,,GO:0051973,0.193093923,0
73,3,Monarch Phenotype,,Bone pain,0.0176,CYP27B1|RARA|CTNNB1,29626,29718|29739|29742,1.53E-05,,HP:0002653,0.193093923,0
7,2,Monarch Phenotype,,Burkitt lymphoma,0.0176,PRKCD|MYC,29626,29721|29736,1.44E-05,,HP:0030080,0.193093923,0
73,3,Monarch Phenotype,,Chest pain,0.0176,SMAD2|SMAD3|CTNNB1,29626,29730|29715|29742,1.53E-05,,HP:0100749,0.193093923,0
193,3,GO Biological Process,,Peptidyl-serine phosphorylation,0.0179,CDK2|GSK3B|PRKCD,29626,29727|29745|29721,2.60E-04,,GO:0018105,0.192286064,0
506,4,GO Biological Process,,Negative regulation of protein modification process,0.0182,GSK3B|PRKCD|JUN|CTNNB1,29626,29745|29721|29733|29742,2.60E-04,,GO:0031400,0.191491632,0
1244,6,TISSUES,,Placenta,0.0182,SMAD2|CDK2|GSK3B|SMAD3|MYC|CTNNB1,29626,29730|29727|29745|29715|29736|29742,7.49E-05,,BTO:0001078,0.191491632,0
508,4,GO Biological Process,,Positive regulation of organelle organization,0.0183,CDK2|GSK3B|SMAD3|CTNNB1,29626,29727|29745|29715|29742,2.70E-04,,GO:0010638,0.191229729,0
507,4,GO Biological Process,,Positive regulation of apoptotic process,0.0183,PRKCD|JUN|MYC|CTNNB1,29626,29721|29733|29736|29742,2.60E-04,,GO:0043065,0.191229729,0
1572,6,GO Biological Process,,Cellular response to stress,0.0186,CDK2|GSK3B|PRKCD|SMAD3|JUN|MYC,29626,29727|29745|29721|29715|29733|29736,2.70E-04,,GO:0033554,0.190452521,0
124,2,KEGG Pathways,,Yersinia infection,0.0191,GSK3B|JUN,29626,29745|29733,0.003,,hsa05135,0.189184616,0
518,4,GO Biological Process,,"Transcription, DNA-templated",0.0194,RARA|SMAD2|CDK2|CTNNB1,29626,29739|29730|29727|29742,2.90E-04,,GO:0006351,0.188439709,0
126,2,KEGG Pathways,,FoxO signaling pathway,0.0194,CDK2|SMAD3,29626,29727|29715,0.0031,,hsa04068,0.188439709,0
126,2,KEGG Pathways,,Relaxin signaling pathway,0.0194,SMAD2|JUN,29626,29730|29733,0.0031,,hsa04926,0.188439709,0
129,2,KEGG Pathways,,Fluid shear stress and atherosclerosis,0.0196,JUN|CTNNB1,29626,29733|29742,0.0033,,hsa05418,0.187949476,0
115,2,WikiPathways,,Spinal cord injury,0.0196,CDK2|MYC,29626,29727|29736,0.0026,,WP2431,0.187949476,0
24,2,GO Molecular Function,,Transforming growth factor beta receptor binding,0.0199,SMAD2|SMAD3,29626,29730|29715,1.30E-04,,GO:0005160,0.187223429,0
204,3,GO Biological Process,,Respiratory system development,0.0201,RARA|SMAD2|CTNNB1,29626,29739|29730|29742,3.00E-04,,GO:0060541,0.186745452,0
117,2,WikiPathways,,Osteoblast differentiation and related diseases,0.0201,PRKCD|CTNNB1,29626,29721|29742,0.0027,,WP4787,0.186745452,0
133,2,KEGG Pathways,,Apelin signaling pathway,0.0204,SMAD2|SMAD3,29626,29730|29715,0.0035,,hsa04371,0.186037332,0
119,2,WikiPathways,,Hippo-Merlin signaling dysregulation,0.0205,MYC|CTNNB1,29626,29736|29742,0.0028,,WP4541,0.185803605,0
207,3,GO Biological Process,,Positive regulation of epithelial cell proliferation,0.0207,JUN|MYC|CTNNB1,29626,29733|29736|29742,3.20E-04,,GO:0050679,0.18533955,0
2365,7,GO Biological Process,,Regulation of cellular component organization,0.0209,CYP27B1|CDK2|GSK3B|PRKCD|SMAD3|MYC|CTNNB1,29626,29718|29727|29745|29721|29715|29736|29742,3.20E-04,,GO:0051128,0.184879958,0
