"# background genes","# genes","category","chart color","description","FDR value","genes","network.SUID","nodes.SUID","p-value","PMID","term name","transferred FDR value","year"
"5","2","GO Biological Process","","Cellular response to sodium arsenite","0.0148","ZC3H12A|HSF1","27629","27680|27778","8.8E-4","","GO:1903936","0.18297382846050425","0"
"296","8","GO Biological Process","","Anatomical structure homeostasis","0.0149","SOX9|EPAS1|SRF|GATA2|MTF1|HIF1A|HNF1A|CTNNB1","27629","27754|27656|27668|27884|27836|27866|27858|27758","9.0E-4","","GO:0060249","0.1826813731587726","0"
"105","6","InterPro Domains","","Immunoglobulin E-set","0.0149","NFKB1|REL|NFKB2|NFATC2|RELA|NFATC1","27629","27744|27910|27848|27682|27780|27706","9.12E-5","","IPR014756","0.1826813731587726","0"
"49","4","TISSUES","","Lymphoblastoid cell line","0.015","NANOG|TP53|RUNX1|MYC","27629","27750|27690|27784|27786","4.0E-4","","BTO:0000773","0.1823908740944319","0"
"371","9","GO Biological Process","","Regulation of inflammatory response","0.0151","NFKB1|CEBPB|PRKCD|SMAD3|GATA3|ETS1|RELA|PPARA|NR1H3","27629","27744|27878|27908|27770|27830|27720|27780|27834|27820","9.1E-4","","GO:0050727","0.18210230527068305","0"
"371","9","GO Biological Process","","Regulation of body fluid levels","0.0151","USF2|TP63|SRF|PRKACA|PRKCD|NFE2L2|FLI1|HIF1A|NR1H3","27629","27666|27828|27668|27904|27908|27766|27886|27866|27820","9.1E-4","","GO:0050878","0.18210230527068305","0"
"50","3","WikiPathways","","Vitamin B12 metabolism","0.0151","NFKB1|NFKB2|RELA","27629","27744|27848|27780","0.0051","","WP1533","0.18210230527068305","0"
"50","3","WikiPathways","","Synaptic signaling pathways associated with autism spectrum disorder","0.0151","MAPK3|GSK3B|AKT1","27629","27894|27688|27664","0.0051","","WP4539","0.18210230527068305","0"
"100","4","KEGG Pathways","","Glucagon signaling pathway","0.0154","PRKACA|ATF4|PPARA|AKT1","27629","27904|27782|27834|27664","0.0049","","hsa04922","0.1812479279163537","0"
"3","2","TISSUES","","DLD-1 cell","0.0155","TP53|CTNNB1","27629","27690|27758","4.2E-4","","BTO:0000391","0.18096683018297086","0"
"3","2","TISSUES","","SAOS-2 cell","0.0155","TP53|RUNX2","27629","27690|27740","4.2E-4","","BTO:0000971","0.18096683018297086","0"
"3","2","TISSUES","","Dorsal aorta","0.0155","RUNX1|MYB","27629","27784|27692","4.2E-4","","BTO:0004673","0.18096683018297086","0"
"3","2","TISSUES","","Promyelocyte","0.0155","CEBPE|RARA","27629","27660|27698","4.2E-4","","BTO:0005790","0.18096683018297086","0"
"101","4","KEGG Pathways","","NF-kappa B signaling pathway","0.0156","NFKB1|CSNK2A2|NFKB2|RELA","27629","27744|27860|27848|27780","0.0051","","hsa04064","0.18068754016455385","0"
"163","5","KEGG Pathways","","Influenza A","0.0156","NFKB1|MAPK3|STAT2|RELA|AKT1","27629","27744|27894|27888|27780|27664","0.005","","hsa05164","0.18068754016455385","0"
"30","3","Reactome Pathways","","Regulation of TP53 Activity through Acetylation","0.0156","KAT6A|TP53|AKT1","27629","27790|27690|27664","0.0013","","HSA-6804758","0.18068754016455385","0"
"1206","19","Monarch Phenotype","","Abnormal heart morphology","0.0156","SOX9|DPF2|SMAD2|STAT3|TP63|KAT6A|GATA6|FOS|PRKACA|STAT2|RARB|SMAD3|CDK10|KDM5B|ATRX|WT1|GATA3|NR2F2|NFE2L2","27629","27754|27880|27838|27710|27828|27790|27728|27912|27904|27888|27722|27770|27726|27684|27714|27752|27830|27862|27766","4.0E-4","","HP:0001627","0.18068754016455385","0"
"648","13","Monarch Phenotype","","Abnormal lower limb bone morphology","0.0159","CYP27B1|SOX9|TP63|KAT6A|TP53|EZH2|JARID2|RUNX2|ATRX|SATB1|SP7|AKT1|DLX5","27629","27846|27754|27828|27790|27690|27896|27730|27740|27714|27788|27874|27664|27794","4.1E-4","","HP:0040069","0.17986028756795486","0"
"230","7","GO Biological Process","","Regulation of proteolysis involved in protein catabolic process","0.016","CSNK2A2|PLK1|PRKACA|GSK3B|NFE2L2|LATS1|AKT1","27629","27860|27890|27904|27688|27766|27914|27664","9.7E-4","","GO:1903050","0.17958800173440753","0"
"537","11","GO Biological Process","","Mitotic cell cycle process","0.0161","E2F3|TP53|PLK1|EZH2|KLHL22|FOXM1|E2F1|TFDP1|E2F4|LATS1|MYC","27629","27864|27690|27890|27896|27856|27808|27900|27686|27672|27914|27786","9.8E-4","","GO:1903047","0.17931741239681503","0"
"101","5","UniProt Keywords","","ADP-ribosylation","0.0161","AHR|GSK3B|SMAD3|SRY|HMGA1","27629","27776|27688|27770|27898|27812","6.7E-4","","KW-0013","0.17931741239681503","0"
"15","2","WikiPathways","","Mammary gland development pathway - Embryonic development (Stage 1 of 4)","0.0161","AKT1|MYC","27629","27664|27786","0.0054","","WP2813","0.17931741239681503","0"
"405","10","Monarch Phenotype","","Kyphosis","0.0161","EGR2|SOX9|EZH2|JARID2|RUNX2|ATRX|SATB1|SP7|AKT1|TFAP2A","27629","27746|27754|27896|27730|27740|27714|27788|27874|27664|27876","4.1E-4","","HP:0002808","0.17931741239681503","0"
"27","3","GO Biological Process","","Gastrulation with mouth forming second","0.0162","SRF|ETS2|CTNNB1","27629","27668|27892|27758","9.8E-4","","GO:0001702","0.1790484985457369","0"
"375","9","GO Biological Process","","Immune effector process","0.0162","SPI1|STAT3|TP53|CEBPB|PRKCD|GATA3|POU2AF1|CEBPG|NR4A3","27629","27704|27710|27690|27878|27908|27830|27756|27818|27662","9.8E-4","","GO:0002252","0.1790484985457369","0"
"27","3","GO Biological Process","","Developmental induction","0.0162","SOX9|HIPK1|CTNNB1","27629","27754|27814|27758","9.8E-4","","GO:0031128","0.1790484985457369","0"
"27","3","GO Biological Process","","Positive regulation of interleukin-4 production","0.0162","RARA|CEBPB|GATA3","27629","27698|27878|27830","9.8E-4","","GO:0032753","0.1790484985457369","0"
"63","4","GO Biological Process","","T cell differentiation in thymus","0.0162","SRF|TP53|GATA3|CTNNB1","27629","27668|27690|27830|27758","9.8E-4","","GO:0033077","0.1790484985457369","0"
"27","3","GO Biological Process","","Regulation of histone H3-K9 methylation","0.0162","MYB|JARID2|ATRX","27629","27692|27730|27714","9.8E-4","","GO:0051570","0.1790484985457369","0"
"1312","20","Monarch Phenotype","","Abnormality of the hand","0.0162","EGR2|SOX9|DPF2|SMAD2|TP63|KAT6A|GATA6|FOS|EZH2|SMAD3|CDK10|JARID2|GATA2|RUNX2|ATRX|NR5A1|SATB1|AKT1|DLX5|TFAP2A","27629","27746|27754|27880|27838|27828|27790|27728|27912|27896|27770|27726|27730|27884|27740|27714|27700|27788|27664|27794|27876","4.2E-4","","HP:0001155","0.1790484985457369","0"
"3","2","Monarch Phenotype","","Obstruction of the superior vena cava","0.0162","PRKCD|WT1","27629","27908|27752","4.2E-4","","HP:0031041","0.1790484985457369","0"
"199","7","Monarch Phenotype","","Respiratory system disease","0.0163","IRF1|STAT3|RUNX1|SMAD3|POU2F1|GATA3|MITF","27629","27694|27710|27784|27770|27854|27830|27816","4.2E-4","","EFO:0000684","0.17878123955960423","0"
"111","5","GO Biological Process","","Response to retinoic acid","0.0164","SOX9|RARA|GATA6|GSK3B|RARG","27629","27754|27698|27728|27688|27842","0.001","","GO:0032526","0.1785156151952302","0"
"539","11","GO Biological Process","","Regulation of cellular macromolecule biosynthetic process","0.0164","RARA|GSK3B|ATF4|YBX1|ZC3H12A|WT1|UHMK1|AKT1|MYC|CTNNB1|ENC1","27629","27698|27688|27782|27748|27680|27752|27658|27664|27786|27758|27826","0.001","","GO:2000112","0.1785156151952302","0"
"232","7","GO Biological Process","","Negative regulation of defense response","0.0166","NFKB1|STAT2|PRKCD|SMAD3|GATA3|PPARA|NR1H3","27629","27744|27888|27908|27770|27830|27834|27820","0.001","","GO:0031348","0.1779891911959945","0"
"302","8","GO Biological Process","","Regulation of mRNA metabolic process","0.0166","REST|PRKCD|E2F1|YBX1|ZC3H12A|SF1|HSF1|AKT1","27629","27832|27908|27900|27748|27680|27840|27778|27664","0.001","","GO:1903311","0.1779891911959945","0"
"128","6","GO Cellular Component","","Nuclear matrix","0.0168","TP53|CEBPB|PRKCD|MYB|SATB1|ENC1","27629","27690|27878|27908|27692|27788|27826","2.6E-4","","GO:0016363","0.17746907182741373","0"
"2","2","GO Cellular Component","","NF-kappaB p50/p65 complex","0.0168","NFKB1|RELA","27629","27744|27780","2.5E-4","","GO:0035525","0.17746907182741373","0"
"2","2","GO Cellular Component","","Homomeric SMAD protein complex","0.0168","SMAD2|SMAD1","27629","27838|27702","2.5E-4","","GO:0071142","0.17746907182741373","0"
"2","2","GO Cellular Component","","ATF1-ATF4 transcription factor complex","0.0168","ATF1|ATF4","27629","27804|27782","2.5E-4","","GO:1990590","0.17746907182741373","0"
"64","4","GO Biological Process","","Retina morphogenesis in camera-type eye","0.0169","SOX9|STAT3|HIPK1|TFAP2A","27629","27754|27710|27814|27876","0.001","","GO:0060042","0.17721132953863267","0"
"409","10","Monarch Phenotype","","Mean reticulocyte volume","0.0169","NFKB1|TP53|PLK1|RUNX1|REST|EZH2|SF1|WT1|E2F4|HMGA1","27629","27744|27690|27890|27784|27832|27896|27840|27752|27672|27812","4.5E-4","","EFO:0010701","0.17721132953863267","0"
"20","3","Monarch Phenotype","","Neonatal insulin-dependent diabetes mellitus","0.0169","STAT3|GATA6|HNF1A","27629","27710|27728|27858","4.4E-4","","HP:0000857","0.17721132953863267","0"
"20","3","Monarch Phenotype","","Elevated circulating follicle stimulating hormone level","0.0169","SOX9|NR5A1|SRY","27629","27754|27700|27898","4.4E-4","","HP:0008232","0.17721132953863267","0"
"20","3","Monarch Phenotype","","Hodgkin lymphoma","0.0169","STAT3|TP53|PRKCD","27629","27710|27690|27908","4.4E-4","","HP:0012189","0.17721132953863267","0"
"169","6","GO Biological Process","","Negative regulation of translation","0.017","RARA|ATF4|YBX1|ZC3H12A|WT1|ENC1","27629","27698|27782|27748|27680|27752|27826","0.001","","GO:0017148","0.1769551078621726","0"
"169","6","GO Biological Process","","Regulation of intrinsic apoptotic signaling pathway","0.017","TP53|URI1|NFE2L2|HIF1A|AKT1|MYC","27629","27690|27852|27766|27866|27664|27786","0.001","","GO:2001242","0.1769551078621726","0"
"4122","44","Monarch Phenotype","","Body weights and measures","0.017","SPI1|AHR|EGR2|ATF1|E2F3|MAPK3|EPAS1|TP53|RUNX1|PRKACA|SP3|REST|STAT2|GSK3B|SP1|PRKCD|RARB|SMAD3|CDK10|JARID2|FOXM1|E2F1|WWP2|POU2F1|RUNX2|WT1|NFATC2|NFE2L2|PPARA|NFATC1|MITF|DCAF1|TNIK|HMGA1|PTPRG|FLI1|HNF1A|SP7|AKT1|MEF2A|GTF2I|CEBPG|NR4A3|CTNNB1","27629","27704|27776|27746|27804|27864|27894|27656|27690|27784|27904|27768|27832|27888|27688|27792|27908|27722|27770|27726|27730|27808|27900|27772|27854|27740|27752|27682|27766|27834|27706|27816|27678|27774|27812|27902|27886|27858|27874|27664|27800|27844|27818|27662|27758","4.5E-4","","EFO:0004324","0.1769551078621726","0"
"1527","22","Monarch Phenotype","","Hormone measurement","0.017","NFKB1|CYP27B1|EGR1|AHR|EGR2|IRF1|SOX9|E2F3|STAT3|TP63|TP53|RUNX1|SP1|SMAD3|JARID2|FOXM1|ETS1|NFE2L2|PPARA|PTPRG|HNF1A|NR1H3","27629","27744|27846|27716|27776|27746|27694|27754|27864|27710|27828|27690|27784|27792|27770|27730|27808|27720|27766|27834|27902|27858|27820","4.5E-4","","EFO:0004730","0.1769551078621726","0"
"488","11","Monarch Phenotype","","Abnormal midface morphology","0.017","TP63|KAT6A|GATA6|PRKACA|SMAD3|RUNX2|ATRX|MITF|SP7|PITX2|TFAP2A","27629","27828|27790|27728|27904|27770|27740|27714|27816|27874|27708|27876","4.5E-4","","HP:0000309","0.1769551078621726","0"
"304","8","GO Biological Process","","Negative regulation of cell motility","0.0172","STAT3|SRF|GATA3|NR2F2|NFE2L2|MITF|PTPRG|AKT1","27629","27710|27668|27830|27862|27766|27816|27902|27664","0.0011","","GO:2000146","0.1764471553092451","0"
"571","12","Monarch Phenotype","","Abnormal morphology of the great vessels","0.0172","DPF2|SMAD2|TP63|KAT6A|GATA6|PRKCD|RARB|SMAD3|JARID2|WT1|NR2F2|SATB1","27629","27880|27838|27828|27790|27728|27908|27722|27770|27730|27752|27862|27788","4.6E-4","","HP:0030962","0.1764471553092451","0"
"40","4","DISEASES","","Malignant glioma","0.0173","TP53|ATRX|RELA|AKT1","27629","27690|27714|27780|27664","2.0E-4","","DOID:3070","0.17619538968712045","0"
"1426","21","Monarch Phenotype","","Abnormality of the upper limb","0.0173","CYP27B1|EGR2|SOX9|DPF2|SMAD2|TP63|KAT6A|GATA6|FOS|EZH2|SMAD3|CDK10|JARID2|GATA2|RUNX2|ATRX|NR5A1|SATB1|AKT1|DLX5|TFAP2A","27629","27846|27746|27754|27880|27838|27828|27790|27728|27912|27896|27770|27726|27730|27884|27740|27714|27700|27788|27664|27794|27876","4.7E-4","","HP:0002817","0.17619538968712045","0"
"837","15","Monarch Phenotype","","Abnormal renal morphology","0.0174","CYP27B1|SOX9|DPF2|EPAS1|TP63|KAT6A|PRKCD|RARB|ATRX|WT1|GATA3|HNF1A|AKT1|CTNNB1|TFAP2A","27629","27846|27754|27880|27656|27828|27790|27908|27722|27714|27752|27830|27858|27664|27758|27876","4.7E-4","","HP:0012210","0.17594507517174002","0"
"631","12","GO Biological Process","","Mitotic cell cycle","0.0175","E2F3|TP53|PLK1|EZH2|KLHL22|MYB|FOXM1|E2F1|TFDP1|E2F4|LATS1|MYC","27629","27864|27690|27890|27896|27856|27692|27808|27900|27686|27672|27914|27786","0.0011","","GO:0000278","0.17569619513137055","0"
"28","3","GO Biological Process","","Chondrocyte development","0.0175","SOX9|RUNX2|RARG","27629","27754|27740|27842","0.0011","","GO:0002063","0.17569619513137055","0"
"28","3","GO Biological Process","","Metanephros morphogenesis","0.0175","SOX9|WT1|CTNNB1","27629","27754|27752|27758","0.0011","","GO:0003338","0.17569619513137055","0"
"113","5","GO Biological Process","","Limbic system development","0.0175","RARA|SRF|EZH2|GSK3B|CTNNB1","27629","27698|27668|27896|27688|27758","0.0011","","GO:0021761","0.17569619513137055","0"
"28","3","GO Biological Process","","Thyroid gland development","0.0175","MAPK3|SRF|SMAD3","27629","27894|27668|27770","0.0011","","GO:0030878","0.17569619513137055","0"
"170","6","GO Biological Process","","Mesenchymal cell differentiation","0.0175","SOX9|MAPK3|GSK3B|HIF1A|PITX2|CTNNB1","27629","27754|27894|27688|27866|27708|27758","0.0011","","GO:0048762","0.17569619513137055","0"
"28","3","GO Biological Process","","Positive regulation of extracellular matrix organization","0.0175","SOX9|RUNX1|SMAD3","27629","27754|27784|27770","0.0011","","GO:1903055","0.17569619513137055","0"
"7","2","Reactome Pathways","","RUNX3 regulates CDKN1A transcription","0.0175","TP53|SMAD3","27629","27690|27770","0.0015","","HSA-8941855","0.17569619513137055","0"
"53","3","WikiPathways","","Apoptosis-related network due to altered Notch3 in ovarian cancer","0.0175","NFKB1|ETS1|AKT1","27629","27744|27720|27664","0.0059","","WP2864","0.17569619513137055","0"
"1041","16","Reactome Pathways","","Innate Immune System","0.0176","NFKB1|ATF1|MAPK3|TP53|FOS|PRKACA|PRKCD|PTPRB|NFKB2|JUN|MAPK8|NFATC2|RELA|NFATC1|MEF2A|CTNNB1","27629","27744|27804|27894|27690|27912|27904|27908|27798|27848|27712|27724|27682|27780|27706|27800|27758","0.0015","","HSA-168249","0.175448733218585","0"
"838","15","Monarch Phenotype","","Renal system measurement","0.0176","NFKB1|AHR|EGR2|ATF1|E2F3|SMAD3|WWP2|THEM4|ETS1|NFATC2|NFE2L2|NFATC1|TNIK|HNF1A|NR1H3","27629","27744|27776|27746|27804|27864|27770|27772|27822|27720|27682|27766|27706|27774|27858|27820","4.8E-4","","EFO:0004742","0.175448733218585","0"
"659","13","Monarch Phenotype","","Micrognathia","0.0176","SOX9|TP63|KAT6A|EZH2|RARB|JARID2|RUNX2|ATRX|MITF|SATB1|SP7|AKT1|TFAP2A","27629","27754|27828|27790|27896|27722|27730|27740|27714|27816|27788|27874|27664|27876","4.8E-4","","HP:0000347","0.175448733218585","0"
"413","10","Monarch Phenotype","","Reduced bone mineral density","0.0176","CYP27B1|SOX9|STAT3|RUNX1|PRKACA|SMAD3|RUNX2|NR5A1|SRY|SP7","27629","27846|27754|27710|27784|27904|27770|27740|27700|27898|27874","4.8E-4","","HP:0004349","0.175448733218585","0"
"269","8","Monarch Phenotype","","Thin upper lip vermilion","0.0177","DPF2|KAT6A|CDK10|JARID2|ATRX|SATB1|PITX2|CTNNB1","27629","27880|27790|27726|27730|27714|27788|27708|27758","4.9E-4","","HP:0000219","0.17520267336381934","0"
"660","13","Monarch Phenotype","","Aplasia/Hypoplasia of the mandible","0.0177","SOX9|TP63|KAT6A|EZH2|RARB|JARID2|RUNX2|ATRX|MITF|SATB1|SP7|AKT1|TFAP2A","27629","27754|27828|27790|27896|27722|27730|27740|27714|27816|27788|27874|27664|27876","4.8E-4","","HP:0009118","0.17520267336381934","0"
"933","16","Monarch Phenotype","","Abnormality of the urinary system physiology","0.0177","CYP27B1|AHR|IRF1|SOX9|RARA|EPAS1|STAT3|GATA6|STAT2|PRKCD|ATRX|NR5A1|WT1|GATA3|SRY|HNF1A","27629","27846|27776|27694|27754|27698|27656|27710|27728|27888|27908|27714|27700|27752|27830|27898|27858","4.9E-4","","HP:0011277","0.17520267336381934","0"
"546","11","GO Biological Process","","Post-transcriptional regulation of gene expression","0.0179","RARA|PRKCD|ATF4|E2F1|YBX1|ZC3H12A|WT1|UHMK1|AKT1|MYC|ENC1","27629","27698|27908|27782|27900|27748|27680|27752|27658|27664|27786|27826","0.0011","","GO:0010608","0.1747146969020107","0"
"16","2","WikiPathways","","SREBF and miR33 in cholesterol and lipid homeostasis","0.0179","PPARA|NR1H3","27629","27834|27820","0.0061","","WP2011","0.1747146969020107","0"
"16","2","WikiPathways","","Interactome of polycomb repressive complex 2 (PRC2) ","0.0179","EZH2|JARID2","27629","27896|27730","0.0061","","WP2916","0.1747146969020107","0"
"52","4","Monarch Phenotype","","Small scrotum","0.018","SOX9|ATRX|NR5A1|SRY","27629","27754|27714|27700|27898","5.0E-4","","HP:0000046","0.1744727494896694","0"
"52","4","Monarch Phenotype","","Increased circulating gonadotropin level","0.018","SOX9|NR5A1|WT1|SRY","27629","27754|27700|27752|27898","5.0E-4","","HP:0000837","0.1744727494896694","0"
"52","4","Monarch Phenotype","","Thyroid carcinoma","0.018","DPF2|TP53|PRKCD|AKT1","27629","27880|27690|27908|27664","5.0E-4","","HP:0002890","0.1744727494896694","0"
"114","5","GO Biological Process","","Female sex differentiation","0.0181","TP63|CEBPB|PGR|NR5A1|NR2F2","27629","27828|27878|27762|27700|27862","0.0011","","GO:0046660","0.17423214251308156","0"
"237","8","DISEASES","","Organ system benign neoplasm","0.0181","TP53|PGR|ATRX|WT1|RELA|EWSR1|HNF1A|CTNNB1","27629","27690|27762|27714|27752|27780|27872|27858|27758","2.2E-4","","DOID:0060085","0.17423214251308156","0"
"15","3","DISEASES","","Pancreatic carcinoma","0.0181","TP53|AKT1|MYC","27629","27690|27664|27786","2.1E-4","","DOID:4905","0.17423214251308156","0"
"72","4","Reactome Pathways","","Regulation of RUNX2 expression and activity","0.0181","GSK3B|RUNX2|CBFB|DLX5","27629","27688|27740|27734|27794","0.0016","","HSA-8939902","0.17423214251308156","0"
"54","3","WikiPathways","","Interferon type I signaling pathways","0.0181","STAT3|REL|STAT2","27629","27710|27910|27888","0.0062","","WP585","0.17423214251308156","0"
"383","9","GO Biological Process","","Regulation of immune effector process","0.0182","SPI1|AHR|RARA|JUNB|MYB|GATA2|ZC3H12A|GATA3|NR4A3","27629","27704|27776|27698|27732|27692|27884|27680|27830|27662","0.0011","","GO:0002697","0.17399286120149252","0"
"172","6","GO Biological Process","","Negative regulation of Wnt signaling pathway","0.0183","EGR1|SOX9|GSK3B|NFATC1|LATS1|CTNNB1","27629","27716|27754|27688|27706|27914|27758","0.0011","","GO:0030178","0.17375489102695704","0"
"384","9","GO Biological Process","","Positive regulation of leukocyte activation","0.0184","RARA|RUNX1|MYB|GATA2|GATA3|NFATC2|CBFB|AKT1|NR4A3","27629","27698|27784|27692|27884|27830|27682|27734|27664|27662","0.0012","","GO:0002696","0.17351821769904635","0"
"95","5","Monarch Phenotype","","Abnormal circulating calcium concentration","0.0184","CYP27B1|EPAS1|TP53|GATA3|CTNNB1","27629","27846|27656|27690|27830|27758","5.1E-4","","HP:0004363","0.17351821769904635","0"
"66","4","GO Biological Process","","Energy reserve metabolic process","0.0185","GSK3B|STK40|AKT1|MYC","27629","27688|27906|27664|27786","0.0012","","GO:0006112","0.17328282715969862","0"
"44","4","GO Molecular Function","","Protein serine/threonine/tyrosine kinase activity","0.0185","MAPK3|PRKACA|CLK4|AKT1","27629","27894|27904|27850|27664","2.7E-4","","GO:0004712","0.17328282715969862","0"
"185","7","GO Molecular Function","","Phosphoprotein phosphatase activity","0.0185","PTPRE|PPM1F|PTPRB|DUSP9|DUSP19|DUSP23|PTPRG","27629","27796|27670|27798|27674|27718|27806|27902","2.8E-4","","GO:0004721","0.17328282715969862","0"
"6","2","GO Biological Process","","Cardiac vascular smooth muscle cell differentiation","0.0186","SRF|GATA6","27629","27668|27728","0.0012","","GO:0060947","0.17304870557820837","0"
"6","2","GO Biological Process","","Regulation of branching involved in lung morphogenesis","0.0186","SOX9|CTNNB1","27629","27754|27758","0.0012","","GO:0061046","0.17304870557820837","0"
"1035","17","Monarch Phenotype","","Abnormal palate morphology","0.0186","SOX9|SMAD2|STAT3|TP63|KAT6A|SMAD3|CDK10|JARID2|RUNX2|ATRX|GATA3|SATB1|SP7|AKT1|CTNNB1|DLX5|TFAP2A","27629","27754|27838|27710|27828|27790|27770|27726|27730|27740|27714|27830|27788|27874|27664|27758|27794|27876","5.2E-4","","HP:0000174","0.17304870557820837","0"
"238","7","GO Biological Process","","Tissue homeostasis","0.0187","SOX9|EPAS1|SRF|GATA2|MTF1|HNF1A|CTNNB1","27629","27754|27656|27668|27884|27836|27858|27758","0.0012","","GO:0001894","0.1728158393463501","0"
"173","6","GO Biological Process","","Regulation of ubiquitin-dependent protein catabolic process","0.0187","CSNK2A2|PLK1|GSK3B|NFE2L2|LATS1|AKT1","27629","27860|27890|27688|27766|27914|27664","0.0012","","GO:2000058","0.1728158393463501","0"
"29","3","GO Biological Process","","Negative regulation of cardiac muscle hypertrophy","0.0188","SMAD3|JARID2|PPARA","27629","27770|27730|27834","0.0012","","GO:0010614","0.17258421507363203","0"
"29","3","GO Biological Process","","cAMP-mediated signaling","0.0188","AHR|SOX9|ATF1","27629","27776|27754|27804","0.0012","","GO:0019933","0.17258421507363203","0"
"29","3","GO Biological Process","","Lens fiber cell differentiation","0.0188","SMAD3|ATF4|KDM5B","27629","27770|27782|27684","0.0012","","GO:0070306","0.17258421507363203","0"
"29","3","GO Biological Process","","Cellular response to gamma radiation","0.0188","EGR1|TP53|HSF1","27629","27716|27690|27778","0.0012","","GO:0071480","0.17258421507363203","0"
"29","3","GO Biological Process","","Regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway","0.0188","CASP6|GSK3B|MAPK8","27629","27802|27688|27724","0.0012","","GO:1901028","0.17258421507363203","0"
"29","3","GO Biological Process","","Negative regulation of NIK/NF-kappaB signaling","0.0188","SPI1|ZC3H12A|RELA","27629","27704|27680|27780","0.0012","","GO:1901223","0.17258421507363203","0"
"12","3","InterPro Domains","","MAD homology 1, Dwarfin-type","0.0189","SMAD2|SMAD1|SMAD3","27629","27838|27702|27770","1.2E-4","","IPR003619","0.1723538195826756","0"
"239","7","GO Biological Process","","Second-messenger-mediated signaling","0.019","AHR|SOX9|ATF1|PRKACA|NR5A1|NFATC2|NFATC1","27629","27776|27754|27804|27904|27700|27682|27706","0.0012","","GO:0019932","0.1721246399047171","0"
"17","3","GO Molecular Function","","Transmembrane receptor protein tyrosine phosphatase activity","0.019","PTPRE|PTPRB|PTPRG","27629","27796|27798|27902","2.9E-4","","GO:0005001","0.1721246399047171","0"
"45","4","GO Molecular Function","","Protein tyrosine/serine/threonine phosphatase activity","0.019","PPM1F|DUSP9|DUSP19|DUSP23","27629","27670|27674|27718|27806","3.0E-4","","GO:0008138","0.1721246399047171","0"
"17","3","GO Molecular Function","","cAMP response element binding","0.019","JDP2|JUN|NR4A3","27629","27810|27712|27662","2.9E-4","","GO:0035497","0.1721246399047171","0"
"116","5","GO Biological Process","","Positive regulation of T cell differentiation","0.0191","RARA|RUNX1|MYB|GATA3|CBFB","27629","27698|27784|27692|27830|27734","0.0012","","GO:0045582","0.17189666327522726","0"
"96","5","Monarch Phenotype","","Aplasia/Hypoplasia of the iris","0.0191","TP63|WT1|MITF|PITX2|DLX5","27629","27828|27752|27816|27708|27794","5.4E-4","","HP:0008053","0.17189666327522726","0"
"22","3","TISSUES","","Osteoblast","0.0192","RUNX2|SP7|DLX5","27629","27740|27874|27794","5.7E-4","","BTO:0001593","0.17166987712964504","0"
"208","7","Monarch Phenotype","","Digestive system disease","0.0194","NFKB1|STAT3|GATA6|SMAD3|WWP2|POU2AF1|HNF1A","27629","27744|27710|27728|27770|27772|27756|27858","5.5E-4","","EFO:0000405","0.1712198270069774","0"
"944","16","Monarch Phenotype","","Sex hormone measurement","0.0194","NFKB1|CYP27B1|EGR1|AHR|EGR2|IRF1|STAT3|TP53|SP1|JARID2|FOXM1|ETS1|NFE2L2|PPARA|PTPRG|HNF1A","27629","27744|27846|27716|27776|27746|27694|27710|27690|27792|27730|27808|27720|27766|27834|27902|27858","5.5E-4","","EFO:0011008","0.1712198270069774","0"
"826","14","GO Biological Process","","Positive regulation of phosphorylation","0.0195","EGR1|SOX9|MAPK3|TP53|PLK1|EZH2|PRKCD|DUSP19|TNIK|HSF1|LATS1|HIF1A|HNF1A|AKT1","27629","27716|27754|27894|27690|27890|27896|27908|27718|27774|27778|27914|27866|27858|27664","0.0012","","GO:0042327","0.1709965388637482","0"
"17","2","WikiPathways","","IL-9 signaling pathway","0.0197","MAPK3|STAT3","27629","27894|27710","0.0068","","WP22","0.17055337738384072","0"
"17","2","WikiPathways","","Regulation of Wnt / B-catenin signaling by small molecule compounds","0.0197","GSK3B|CTNNB1","27629","27688|27758","0.0068","","WP3664","0.17055337738384072","0"
"17","2","WikiPathways","","Leptin-insulin signaling overlap","0.0197","STAT3|AKT1","27629","27710|27664","0.0068","","WP3935","0.17055337738384072","0"
"54","4","Monarch Phenotype","","Venous insufficiency","0.02","TP53|SMAD3|NFATC2|CTNNB1","27629","27690|27770|27682|27758","5.7E-4","","HP:0005293","0.16989700043360187","0"
"68","4","GO Biological Process","","I-kappaB kinase/NF-kappaB signaling","0.0202","REL|RELA|AKT1|CTNNB1","27629","27910|27780|27664|27758","0.0013","","GO:0007249","0.16946486305533764","0"
"68","4","GO Biological Process","","Positive regulation of fat cell differentiation","0.0202","CEBPB|ZC3H12A|KLF5|AKT1","27629","27878|27680|27742|27664","0.0013","","GO:0045600","0.16946486305533764","0"
"68","4","GO Biological Process","","Neuron fate commitment","0.0202","SOX9|TLX3|GATA2|CTNNB1","27629","27754|27882|27884|27758","0.0013","","GO:0048663","0.16946486305533764","0"
"68","4","GO Biological Process","","Cellular response to retinoic acid","0.0202","SOX9|RARA|GSK3B|RARG","27629","27754|27698|27688|27842","0.0013","","GO:0071300","0.16946486305533764","0"
