"# background genes","# genes","category","chart color","description","FDR value","genes","network.SUID","nodes.SUID","p-value","PMID","term name","transferred FDR value","year"
"1214","21","DISEASES","","Syndrome","0.012","SNAI2|DPF2|CREBBP|TP53|MYCN|DNMT3B|SMAD3|CDK10|RBPJ|DNMT1|WT1|EHMT2|GLI3|HMX1|MITF|MECP2|PBX1|BRCA1|WWP1|DLX5|TFAP2A","46276","46391|46339|46557|46539|46491|46423|46447|46505|46315|46387|46471|46335|46407|46487|46397|46349|46435|46421|46475|46425|46343","1.0E-4","","DOID:225","0.19208187539523752","0"
"367","10","Monarch Phenotype","","Aplasia/Hypoplasia affecting the eye","0.012","RARB|POU1F1|RBPJ|WT1|GLI3|HMX1|MITF|BRCA1|DLX5|TFAP2A","46276","46509|46461|46315|46471|46407|46487|46397|46421|46425|46343","2.8E-4","","HP:0008056","0.19208187539523752","0"
"6033","62","GO Molecular Function","","Ion binding","0.0121","SNAI2|SIRT1|MAPK1|CSNK2A1|MAZ|CYP27B1|MAPK14|DPF2|RARA|CDK4|TRIP4|CREBBP|CSNK2A2|ATF2|TP53|ZNF462|HIF1AN|PLK1|SMAD1|REST|CLK4|GSK3B|DNMT3B|SP1|RARB|SMAD3|NR1I2|PRPF4B|CDK10|NR3C2|DNMT1|PIM3|ZEB1|NR5A2|NR1I3|PRDM1|CHUK|SMARCA1|STK40|NR5A1|AMER1|ZBTB17|PIM2|SP2|KLF5|WT1|GATA3|CDK1|MAPK8|EHMT2|GLI3|WEE2|ESRRA|MAP3K2|RARG|ULK3|BRCA1|SP7|RIOX1|NR1H3|NR4A3|NR1H2","46276","46391|46381|46489|46549|46545|46371|46499|46339|46533|46449|46317|46557|46359|46411|46539|46479|46497|46331|46529|46379|46367|46541|46423|46427|46509|46447|46483|46467|46505|46523|46387|46465|46441|46329|46389|46551|46473|46561|46305|46531|46309|46303|46555|46457|46481|46471|46383|46503|46507|46335|46407|46521|46463|46307|46375|46319|46421|46345|46535|46393|46567|46323","1.8E-4","","GO:0043167","0.191721462968355","0"
"32","4","DISEASES","","Colorectal cancer","0.0121","TP53|CDX2|MYC|CTNNB1","46276","46539|46325|46431|46469","1.1E-4","","DOID:9256","0.191721462968355","0"
"41","3","WikiPathways","","Nucleotide-binding oligomerization domain (NOD) pathway","0.0121","CASP9|PRDM1|CHUK","46276","46363|46551|46473","0.0034","","WP1433","0.191721462968355","0"
"177","7","Monarch Phenotype","","Hydronephrosis","0.0121","CREBBP|MYCN|RARB|GATA3|GLI3|CTNNB1|TFAP2A","46276","46557|46491|46509|46383|46407|46469|46343","2.8E-4","","HP:0000126","0.191721462968355","0"
"11","2","WikiPathways","","Inclusion body myositis","0.0122","SIRT1|NFKB2","46276","46381|46369","0.0035","","WP5120","0.1913640169325252","0"
"1214","20","Monarch Phenotype","","Abnormality of blood and blood-forming tissues","0.0122","CEBPE|MAPK1|CSNK2A1|RARA|CREBBP|TCF3|EPAS1|TP53|STAT2|DNMT3B|SMAD3|RBPJ|NFKB2|GATA3|EHMT2|BRCA1|FLI1|HNF1A|MYC|CTNNB1","46276","46569|46489|46549|46533|46557|46445|46571|46539|46333|46423|46447|46315|46369|46383|46335|46421|46337|46361|46431|46469","2.9E-4","","HP:0001871","0.1913640169325252","0"
"100","5","Reactome Pathways","","Response of EIF2AK4 (GCN2) to amino acid deficiency","0.0123","ATF2|CEBPB|ATF4|ATF3|CEBPG","46276","46411|46341|46433|46351|46395","7.9E-4","","HSA-9633012","0.19100948885606023","0"
"1312","21","Monarch Phenotype","","Abnormality of the hand","0.0123","MAPK1|DPF2|CREBBP|PHIP|ZNF462|MYCN|SMAD3|CDK10|HUWE1|JARID2|POU1F1|RBPJ|NR5A1|AMER1|GLI3|MECP2|SATB1|BRCA1|HMGA2|DLX5|TFAP2A","46276","46489|46339|46557|46515|46479|46491|46447|46505|46409|46495|46461|46315|46531|46309|46407|46349|46429|46421|46419|46425|46343","2.9E-4","","HP:0001155","0.19100948885606023","0"
"125","6","Monarch Phenotype","","Small nail","0.0123","DPF2|ZNF462|HUWE1|RBPJ|HMGA2|TFAP2A","46276","46339|46479|46409|46315|46419|46343","2.9E-4","","HP:0001792","0.19100948885606023","0"
"517","12","Monarch Phenotype","","Abnormal leukocyte morphology","0.0123","CEBPE|RARA|CREBBP|TCF3|TP53|STAT2|DNMT3B|RBPJ|NFKB2|EHMT2|BRCA1|MYC","46276","46569|46533|46557|46445|46539|46333|46423|46315|46369|46335|46421|46431","2.9E-4","","HP:0001881","0.19100948885606023","0"
"517","12","Monarch Phenotype","","Abnormal cellular immune system morphology","0.0123","CEBPE|RARA|CREBBP|TCF3|TP53|STAT2|DNMT3B|RBPJ|NFKB2|EHMT2|BRCA1|MYC","46276","46569|46533|46557|46445|46539|46333|46423|46315|46369|46335|46421|46431","2.9E-4","","HP:0010987","0.19100948885606023","0"
"369","10","Monarch Phenotype","","Abnormal systemic blood pressure","0.0123","EPAS1|TP53|STAT2|SMAD3|POU1F1|RBPJ|NR3C2|NFKB2|WT1|CTNNB1","46276","46571|46539|46333|46447|46461|46315|46523|46369|46471|46469","2.9E-4","","HP:0030972","0.19100948885606023","0"
"153","6","Reactome Pathways","","Metabolism of steroids","0.0125","CYP27B1|NFYB|CREBBP|SP1|NFYA|NCOA1","46276","46371|46501|46557|46427|46385|46347","8.1E-4","","HSA-8957322","0.19030899869919435","0"
"765","15","Monarch Phenotype","","Abnormal cerebral ventricle morphology","0.0125","PDHX|DPF2|CREBBP|TP53|ZNF462|DNMT3B|HUWE1|MEF2C|RBPJ|DNMT1|CUX1|AMER1|GLI3|BRCA1|CTNNB1","46276","46405|46339|46557|46539|46479|46423|46409|46455|46315|46387|46543|46309|46407|46421|46469","3.0E-4","","HP:0002118","0.19030899869919435","0"
"179","7","Monarch Phenotype","","Highly arched eyebrow","0.0125","MAPK1|CSNK2A1|CREBBP|ZNF462|HUWE1|JARID2|SATB1","46276","46489|46549|46557|46479|46409|46495|46429","3.0E-4","","HP:0002553","0.19030899869919435","0"
"43","4","Monarch Phenotype","","Neoplasm of the lung","0.0125","IRF1|TP53|WT1|CTNNB1","46276","46537|46539|46471|46469","3.0E-4","","HP:0100526","0.19030899869919435","0"
"53","4","GO Biological Process","","Positive regulation of blood vessel endothelial cell migration","0.0126","SIRT1|SP1|ETS1|HIF1A","46276","46381|46427|46511|46355","6.3E-4","","GO:0043536","0.18996294548824372","0"
"95","5","GO Biological Process","","Embryonic skeletal system morphogenesis","0.0126","SMAD3|ZEB1|GLI3|CTNNB1|TFAP2A","46276","46447|46441|46407|46469|46343","6.3E-4","","GO:0048704","0.18996294548824372","0"
"267","8","GO Biological Process","","Positive regulation of DNA-binding transcription factor activity","0.0126","TCF3|ATF2|PPARGC1A|SRF|SMAD3|CHUK|CEBPG|CTNNB1","46276","46445|46411|46443|46563|46447|46473|46395|46469","6.3E-4","","GO:0051091","0.18996294548824372","0"
"95","5","GO Biological Process","","Regulation of leukocyte apoptotic process","0.0126","SIRT1|TP53|MEF2C|TSC22D3|HIF1A","46276","46381|46539|46455|46451|46355","6.3E-4","","GO:2000106","0.18996294548824372","0"
"24","3","Reactome Pathways","","Transcriptional regulation of pluripotent stem cells","0.0126","EPAS1|NR5A1|PBX1","46276","46571|46531|46435","8.2E-4","","HSA-452723","0.18996294548824372","0"
"24","3","Reactome Pathways","","RUNX2 regulates osteoblast differentiation","0.0126","MAPK1|GLI3|SP7","46276","46489|46407|46345","8.2E-4","","HSA-8940973","0.18996294548824372","0"
"24","3","Reactome Pathways","","Defective Intrinsic Pathway for Apoptosis","0.0126","TP53|FOXO3|JUN","46276","46539|46453|46519","8.2E-4","","HSA-9734009","0.18996294548824372","0"
"2","2","TISSUES","","Urogenital ridge","0.0127","NR5A1|SRY","46276","46531|46313","2.8E-4","","BTO:0001402","0.18961962790440431","0"
"2","2","TISSUES","","Blastema","0.0127","AMER1|WT1","46276","46309|46471","2.8E-4","","BTO:0001638","0.18961962790440431","0"
"280","8","Reactome Pathways","","Deubiquitination","0.0128","TP53|SMAD1|SMAD3|GATA3|CDK1|BRCA1|HIF1A|MYC","46276","46539|46529|46447|46383|46503|46421|46355|46431","8.5E-4","","HSA-5688426","0.18927900303521317","0"
"22","3","GO Biological Process","","Sex determination","0.0129","NR5A1|WT1|SRY","46276","46531|46471|46313","6.5E-4","","GO:0007530","0.1889410289700751","0"
"146","5","KEGG Pathways","","Non-alcoholic fatty liver disease","0.0129","GSK3B|ATF4|JUN|MAPK8|NR1H3","46276","46541|46433|46519|46507|46393","0.0039","","hsa04932","0.1889410289700751","0"
"127","6","Monarch Phenotype","","Toe deformity","0.0129","MAPK1|CREBBP|HUWE1|JARID2|GLI3|SATB1","46276","46489|46557|46409|46495|46407|46429","3.1E-4","","HP:0034398","0.1889410289700751","0"
"96","5","GO Biological Process","","Positive regulation of endothelial cell proliferation","0.0131","SIRT1|SP1|PROX1|JUN|HIF1A","46276","46381|46427|46321|46519|46355","6.6E-4","","GO:0001938","0.1882728704344236","0"
"205","7","GO Biological Process","","Regulation of cysteine-type endopeptidase activity involved in apoptotic process","0.0131","SIRT1|CSNK2A1|REST|CASP9|SMAD3|HNF1A|MYC","46276","46381|46549|46379|46363|46447|46361|46431","6.6E-4","","GO:0043281","0.1882728704344236","0"
"96","5","GO Biological Process","","Cellular response to alcohol","0.0131","CDK4|FOXO3|BRCA1|HNF1A|CTNNB1","46276","46449|46453|46421|46361|46469","6.6E-4","","GO:0097306","0.1882728704344236","0"
"14","3","GO Molecular Function","","I-SMAD binding","0.0131","SMAD1|SMAD3|CTNNB1","46276","46529|46447|46469","2.0E-4","","GO:0070411","0.1882728704344236","0"
"14","3","GO Molecular Function","","HMG box domain binding","0.0131","SP1|GATA3|DLX5","46276","46427|46383|46425","2.0E-4","","GO:0071837","0.1882728704344236","0"
"147","5","KEGG Pathways","","Oxytocin signaling pathway","0.0131","MAPK1|JUN|ELK1|NFATC4|NFATC1","46276","46489|46519|46437|46377|46525","0.004","","hsa04921","0.1882728704344236","0"
"739","14","GO Biological Process","","Regulation of proteolysis","0.0133","SIRT1|CSNK2A1|CSNK2A2|CASP6|TP53|PLK1|REST|GSK3B|CASP9|SMAD3|HNF1A|NR1H3|MYC|NR1H2","46276","46381|46549|46359|46417|46539|46331|46379|46541|46363|46447|46361|46393|46431|46323","6.7E-4","","GO:0030162","0.18761483590329142","0"
"54","4","GO Biological Process","","Osteoclast differentiation","0.0133","MAPK14|JUNB|MITF|CTNNB1","46276","46499|46493|46397|46469","6.7E-4","","GO:0030316","0.18761483590329142","0"
"54","4","GO Biological Process","","Positive regulation of fibroblast proliferation","0.0133","CDK4|E2F1|JUN|MYC","46276","46449|46311|46519|46431","6.7E-4","","GO:0048146","0.18761483590329142","0"
"54","4","GO Biological Process","","Mesenchyme morphogenesis","0.0133","SNAI2|SMAD3|RBPJ|HNF1A","46276","46391|46447|46315|46361","6.7E-4","","GO:0072132","0.18761483590329142","0"
"54","4","GO Biological Process","","Positive regulation of neural precursor cell proliferation","0.0133","PROX1|GLI3|HIF1A|CTNNB1","46276","46321|46407|46355|46469","6.7E-4","","GO:2000179","0.18761483590329142","0"
"148","6","GO Biological Process","","Positive regulation of cysteine-type endopeptidase activity","0.0134","SIRT1|CASP6|REST|CASP9|SMAD3|MYC","46276","46381|46417|46379|46363|46447|46431","6.8E-4","","GO:2001056","0.18728952016351924","0"
"128","6","Monarch Phenotype","","Tetralogy of Fallot","0.0134","DPF2|RARB|RBPJ|CHUK|WT1|BRCA1","46276","46339|46509|46315|46473|46471|46421","3.3E-4","","HP:0001636","0.18728952016351924","0"
"4","2","GO Biological Process","","Carbon catabolite activation of transcription from RNA polymerase II promoter","0.0135","USF2|NCOA1","46276","46565|46347","6.9E-4","","GO:0000436","0.1869666231504994","0"
"271","8","GO Biological Process","","Learning or memory","0.0135","MAPK1|SRF|CEBPB|MEF2C|EHMT2|NFATC4|MECP2|HIF1A","46276","46489|46563|46341|46455|46335|46377|46349|46355","6.9E-4","","GO:0007611","0.1869666231504994","0"
"4","2","GO Biological Process","","Positive regulation of transcription by glucose","0.0135","USF2|SRF","46276","46565|46563","6.9E-4","","GO:0046016","0.1869666231504994","0"
"4","2","GO Biological Process","","Pancreas morphogenesis","0.0135","PROX1|NR5A2","46276","46321|46329","6.9E-4","","GO:0061113","0.1869666231504994","0"
"239","9","InterPro Domains","","Homeobox domain","0.0135","POU1F1|CUX1|ZEB1|CDX2|HMX1|SATB1|PBX1|HNF1A|DLX5","46276","46461|46543|46441|46325|46487|46429|46435|46361|46425","5.44E-5","","IPR001356","0.1869666231504994","0"
"238","9","InterPro Domains","","Winged helix-like DNA-binding domain superfamily","0.0135","SPI1|IRF1|E2F3|FOXO3|E2F1|ETS2|ELK1|ETS1|FLI1","46276","46527|46537|46357|46453|46311|46327|46437|46511|46337","5.28E-5","","IPR036388","0.1869666231504994","0"
"306","9","Monarch Phenotype","","Abnormal fear/anxiety-related behavior","0.0135","MAPK1|CREBBP|EPAS1|PPARGC1A|PHIP|HUWE1|JARID2|MECP2|SATB1","46276","46489|46557|46571|46443|46515|46409|46495|46349|46429","3.3E-4","","HP:0100852","0.1869666231504994","0"
"43","3","WikiPathways","","Genes controlling nephrogenesis","0.0136","WT1|GLI3|CTNNB1","46276","46471|46407|46469","0.0039","","WP4823","0.18664610916297825","0"
"43","3","WikiPathways","","Inflammatory bowel disease signaling","0.0136","JUN|GATA3|NFATC1","46276","46519|46383|46525","0.0039","","WP5198","0.18664610916297825","0"
"242","8","Monarch Phenotype","","Aplasia/Hypoplasia involving bones of the feet","0.0136","MYCN|HUWE1|JARID2|RBPJ|GLI3|MECP2|SATB1|DLX5","46276","46491|46409|46495|46315|46407|46349|46429|46425","3.3E-4","","HP:0006494","0.18664610916297825","0"
"149","6","GO Biological Process","","Morphogenesis of embryonic epithelium","0.0137","RARA|GATA3|RARG|HIF1A|CTNNB1|TFAP2A","46276","46533|46383|46375|46355|46469|46343","7.0E-4","","GO:0016331","0.18632794328435934","0"
"149","6","GO Biological Process","","Regulation of epithelial cell differentiation","0.0137","CYP27B1|CEBPB|ZEB1|NCOA3|GATA3|CTNNB1","46276","46371|46341|46441|46485|46383|46469","7.0E-4","","GO:0030856","0.18632794328435934","0"
"341","9","GO Biological Process","","Regulation of intracellular transport","0.0137","MAPK1|MAPK14|CSNK2A2|GSK3B|SMAD3|HUWE1|CDK1|MAPK8|GLI3","46276","46489|46499|46359|46541|46447|46409|46503|46507|46407","7.0E-4","","GO:0032386","0.18632794328435934","0"
"25","3","Reactome Pathways","","NOTCH3 Intracellular Domain Regulates Transcription","0.0137","CREBBP|RBPJ|PBX1","46276","46557|46315|46435","9.1E-4","","HSA-9013508","0.18632794328435934","0"
"27","4","InterPro Domains","","Lambda repressor-like, DNA-binding domain superfamily","0.0138","POU1F1|CUX1|SATB1|HNF1A","46276","46461|46543|46429|46361","5.76E-5","","IPR010982","0.18601209135987634","0"
"55","4","GO Biological Process","","Response to ischemia","0.0139","TP53|REST|CASP9|MEF2C","46276","46539|46379|46363|46455","7.2E-4","","GO:0002931","0.1856985199745905","0"
"55","4","GO Biological Process","","Heart valve morphogenesis","0.0139","SNAI2|MEF2C|GATA3|NFATC1","46276","46391|46455|46383|46525","7.2E-4","","GO:0003179","0.1856985199745905","0"
"55","4","GO Biological Process","","Response to gamma radiation","0.0139","TP53|ELK1|GATA3|MYC","46276","46539|46437|46383|46431","7.2E-4","","GO:0010332","0.1856985199745905","0"
"55","4","GO Biological Process","","Cellular response to glucose starvation","0.0139","SIRT1|TP53|ATF4|FOXO3","46276","46381|46539|46433|46453","7.2E-4","","GO:0042149","0.1856985199745905","0"
"55","4","GO Biological Process","","ERK1 and ERK2 cascade","0.0139","MAPK1|CDK1|DUSP7|MYC","46276","46489|46503|46459|46431","7.2E-4","","GO:0070371","0.1856985199745905","0"
"23","3","GO Biological Process","","Melanocyte differentiation","0.014","MEF2C|GLI3|MITF","46276","46455|46407|46397","7.3E-4","","GO:0030318","0.18538719643217622","0"
"23","3","GO Biological Process","","Regulation of brown fat cell differentiation","0.014","SIRT1|MAPK14|TFE3","46276","46381|46499|46373","7.3E-4","","GO:0090335","0.18538719643217622","0"
"23","3","GO Biological Process","","Neuronal stem cell population maintenance","0.014","REST|FOXO3|PROX1","46276","46379|46453|46321","7.3E-4","","GO:0097150","0.18538719643217622","0"
"12","2","WikiPathways","","MAPK and NFkB signaling pathways inhibited by Yersinia YopJ","0.014","MAPK1|CHUK","46276","46489|46473","0.004","","WP3849","0.18538719643217622","0"
"308","9","Monarch Phenotype","","Pes planus","0.014","MAPK1|CREBBP|SMAD3|CDK10|HUWE1|JARID2|MECP2|SATB1|BRCA1","46276","46489|46557|46447|46505|46409|46495|46349|46429|46421","3.4E-4","","HP:0001763","0.18538719643217622","0"
"44","3","WikiPathways","","Interleukin-11 signaling pathway","0.0142","MAPK1|ATF1|CHUK","46276","46489|46415|46473","0.0041","","WP2332","0.18477116556169434","0"
"44","3","WikiPathways","","Renin-angiotensin-aldosterone system (RAAS)","0.0142","ATF1|ATF2|ATF4","46276","46415|46411|46433","0.0041","","WP4756","0.18477116556169434","0"
"130","6","Monarch Phenotype","","Aplasia/Hypoplasia of toe","0.0142","MYCN|HUWE1|JARID2|GLI3|SATB1|DLX5","46276","46491|46409|46495|46407|46429|46425","3.5E-4","","HP:0001991","0.18477116556169434","0"
"45","4","Monarch Phenotype","","Duane anomaly","0.0142","CREBBP|HUWE1|JARID2|SATB1","46276","46557|46409|46495|46429","3.5E-4","","HP:0009921","0.18477116556169434","0"
"244","8","Monarch Phenotype","","Internal hemorrhage","0.0142","RARA|EPAS1|TP53|STAT2|SMAD3|RBPJ|MYC|CTNNB1","46276","46533|46571|46539|46333|46447|46315|46431|46469","3.5E-4","","HP:0011029","0.18477116556169434","0"
"529","12","Monarch Phenotype","","Short digit","0.0142","CSNK2A1|DPF2|MYCN|HUWE1|JARID2|POU1F1|RBPJ|GLI3|MECP2|SATB1|HMGA2|TFAP2A","46276","46549|46339|46491|46409|46495|46461|46315|46407|46349|46429|46419|46343","3.5E-4","","HP:0011927","0.18477116556169434","0"
"45","4","Monarch Phenotype","","Incomitant strabismus","0.0142","CREBBP|HUWE1|JARID2|SATB1","46276","46557|46409|46495|46429","3.5E-4","","HP:0025068","0.18477116556169434","0"
"66","5","DISEASES","","Adenoma","0.0143","TP53|TFE3|NR3C2|HNF1A|CTNNB1","46276","46539|46373|46523|46361|46469","1.3E-4","","DOID:657","0.18446639625349381","0"
"5","2","Reactome Pathways","","Activation of NOXA and translocation to mitochondria","0.0143","TP53|E2F1","46276","46539|46311","9.6E-4","","HSA-111448","0.18446639625349381","0"
"5","2","Reactome Pathways","","LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production","0.0143","CREBBP|CTNNB1","46276","46557|46469","9.6E-4","","HSA-3134973","0.18446639625349381","0"
"5","2","Reactome Pathways","","G2 Phase","0.0143","E2F3|E2F1","46276","46357|46311","9.6E-4","","HSA-68911","0.18446639625349381","0"
"5","2","Reactome Pathways","","PTK6 Expression","0.0143","EPAS1|HIF1A","46276","46571|46355","9.6E-4","","HSA-8849473","0.18446639625349381","0"
"5","2","Reactome Pathways","","TFAP2 (AP-2) family regulates transcription of cell cycle factors","0.0143","MYC|TFAP2A","46276","46431|46343","9.6E-4","","HSA-8866911","0.18446639625349381","0"
"5","2","Reactome Pathways","","RUNX3 regulates BCL2L11 (BIM) transcription","0.0143","SMAD3|FOXO3","46276","46447|46453","9.6E-4","","HSA-8952158","0.18446639625349381","0"
"5","2","Reactome Pathways","","MECP2 regulates transcription factors","0.0143","MEF2C|MECP2","46276","46455|46349","9.6E-4","","HSA-9022707","0.18446639625349381","0"
"5","2","Reactome Pathways","","NR1H2 & NR1H3 regulate gene expression to limit cholesterol uptake","0.0143","NR1H3|NR1H2","46276","46393|46323","9.6E-4","","HSA-9031525","0.18446639625349381","0"
"5","2","Reactome Pathways","","NR1H2 & NR1H3 regulate gene expression linked to triglyceride lipolysis in adipose","0.0143","NR1H3|NR1H2","46276","46393|46323","9.6E-4","","HSA-9031528","0.18446639625349381","0"
"10","3","STRING Clusters","","Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)","0.0145","CDK4|E2F3|E2F1","46276","46449|46357|46311","8.58E-5","","CL:6926","0.1838631997765025","0"
"56","4","GO Biological Process","","Aorta development","0.0146","SRF|RBPJ|PROX1|PRDM1","46276","46563|46315|46321|46551","7.7E-4","","GO:0035904","0.18356471442155628","0"
"56","4","GO Biological Process","","Intrinsic apoptotic signaling pathway by p53 class mediator","0.0146","SIRT1|CASP6|TP53|E2F1","46276","46381|46417|46539|46311","7.7E-4","","GO:0072332","0.18356471442155628","0"
"1143","19","Monarch Phenotype","","Abnormal fundus morphology","0.0146","PDHX|CDK4|CREBBP|EPAS1|TP53|DNMT3B|HUWE1|JARID2|POU1F1|DNMT1|ZEB1|GATA3|GLI3|HMX1|MITF|SATB1|HNF1A|CTNNB1|TFAP2A","46276","46405|46449|46557|46571|46539|46423|46409|46495|46461|46387|46441|46383|46407|46487|46397|46429|46361|46469|46343","3.7E-4","","HP:0001098","0.18356471442155628","0"
"663","13","GO Biological Process","","Response to bacterium","0.0147","CEBPE|MAPK1|SPI1|CYP27B1|MAPK14|RARA|CDK4|CEBPB|CASP9|MEF2C|RBPJ|MAPK8|NR1H3","46276","46569|46489|46527|46371|46499|46533|46449|46341|46363|46455|46315|46507|46393","7.7E-4","","GO:0009617","0.1832682665251824","0"
"346","9","GO Biological Process","","Regulation of autophagy","0.0148","SIRT1|CSNK2A2|TP53|GSK3B|FOXO3|PIM2|MAPK8|EHMT2|HIF1A","46276","46381|46359|46539|46541|46453|46555|46507|46335|46355","7.8E-4","","GO:0010506","0.18297382846050425","0"
"100","5","GO Biological Process","","Canonical Wnt signaling pathway","0.0149","GSK3B|FOXO3|GATA3|RARG|CTNNB1","46276","46541|46453|46383|46375|46469","7.9E-4","","GO:0060070","0.1826813731587726","0"
"45","3","WikiPathways","","Aryl hydrocarbon receptor pathway","0.015","MAPK1|E2F1|MYC","46276","46489|46311|46431","0.0044","","WP2586","0.1823908740944319","0"
"45","3","WikiPathways","","Aryl hydrocarbon receptor pathway","0.015","JUNB|JUN|NCOA1","46276","46493|46519|46347","0.0044","","WP2873","0.1823908740944319","0"
"420","11","GO Cellular Component","","Nuclear speck","0.0151","MAPK14|EPAS1|ATF4|PRPF4B|MEF2C|WT1|SRY|EHMT2|GLI3|NFATC4|HIF1A","46276","46499|46571|46433|46467|46455|46471|46313|46335|46407|46377|46355","1.9E-4","","GO:0016607","0.18210230527068305","0"
"15","3","GO Molecular Function","","MAP kinase activity","0.0151","MAPK1|MAPK14|MAPK8","46276","46489|46499|46507","2.4E-4","","GO:0004707","0.18210230527068305","0"
"15","3","GO Molecular Function","","C2H2 zinc finger domain binding","0.0151","WT1|EHMT2|HMGA2","46276","46471|46335|46419","2.4E-4","","GO:0070742","0.18210230527068305","0"
"247","8","Monarch Phenotype","","Congenital abnormal hair pattern","0.0151","MAPK1|DPF2|CREBBP|HUWE1|JARID2|SATB1|BRCA1|TFAP2A","46276","46489|46339|46557|46409|46495|46429|46421|46343","3.8E-4","","HP:0011361","0.18210230527068305","0"
"68","5","DISEASES","","Hepatobiliary system cancer","0.0152","TP53|CDX2|BRCA1|MYC|CTNNB1","46276","46539|46325|46421|46431|46469","1.5E-4","","DOID:0080355","0.18181564120552274","0"
"109","6","DISEASES","","Ovarian disease","0.0152","TP53|NR5A1|BRCA1|HMGA2|MYC|CTNNB1","46276","46539|46531|46421|46419|46431|46469","1.4E-4","","DOID:1100","0.18181564120552274","0"
"278","8","GO Biological Process","","Macromolecule methylation","0.0154","NFYB|CREBBP|DNMT3B|NFYA|DNMT1|PRDM1|EHMT2|MECP2","46276","46501|46557|46423|46385|46387|46551|46335|46349","8.1E-4","","GO:0043414","0.1812479279163537","0"
"24","3","GO Biological Process","","Positive regulation of histone deacetylation","0.0155","SIRT1|JDP2|TP53","46276","46381|46403|46539","8.2E-4","","GO:0031065","0.18096683018297086","0"
"24","3","GO Biological Process","","Cell surface receptor signaling pathway involved in heart development","0.0155","SNAI2|RBPJ|CTNNB1","46276","46391|46315|46469","8.2E-4","","GO:0061311","0.18096683018297086","0"
"24","3","GO Biological Process","","Negative regulation of cellular senescence","0.0155","SIRT1|YBX1|HMGA2","46276","46381|46477|46419","8.2E-4","","GO:2000773","0.18096683018297086","0"
"384","10","Monarch Phenotype","","Abnormality of the voice","0.0155","MAPK1|TRIP4|EPAS1|MYCN|HUWE1|JARID2|AMER1|MECP2|SATB1|TFAP2A","46276","46489|46317|46571|46491|46409|46495|46309|46349|46429|46343","3.9E-4","","HP:0001608","0.18096683018297086","0"
"133","6","Monarch Phenotype","","Aplasia/Hypoplasia of the external ear","0.0155","ZNF462|CHUK|AMER1|GLI3|PBX1|TFAP2A","46276","46479|46473|46309|46407|46435|46343","4.0E-4","","HP:0008772","0.18096683018297086","0"
"349","9","GO Biological Process","","Positive regulation of cell cycle","0.0156","RARA|CDK4|TCF3|PHIP|CDK10|PROX1|CDK1|MECP2|PBX1","46276","46533|46449|46445|46515|46505|46321|46503|46349|46435","8.2E-4","","GO:0045787","0.18068754016455385","0"
"786","15","Monarch Phenotype","","Abnormality of prenatal development or birth","0.0156","TRIP4|CREBBP|TP53|MYCN|STAT2|SMAD3|RBPJ|NR3C2|CHUK|AMER1|GLI3|PBX1|BRCA1|HMGA2|HNF1A","46276","46317|46557|46539|46491|46333|46447|46315|46523|46473|46309|46407|46435|46421|46419|46361","4.0E-4","","HP:0001197","0.18068754016455385","0"
"188","7","Monarch Phenotype","","Abnormality of thumb phalanx","0.0156","CREBBP|HUWE1|JARID2|GLI3|SATB1|BRCA1|DLX5","46276","46557|46409|46495|46407|46429|46421|46425","4.0E-4","","HP:0009602","0.18068754016455385","0"
"154","6","GO Biological Process","","Female gamete generation","0.0157","SIRT1|PLK1|FOXO3|EHMT2|WEE2|CTNNB1","46276","46381|46331|46453|46335|46521|46469","8.3E-4","","GO:0007292","0.18041003475907663","0"
"154","6","GO Biological Process","","Hindbrain development","0.0157","ATF2|TP53|SMAD1|PROX1|MECP2|CTNNB1","46276","46411|46539|46529|46321|46349|46469","8.3E-4","","GO:0030902","0.18041003475907663","0"
"424","10","GO Biological Process","","Negative regulation of phosphate metabolic process","0.0157","SIRT1|TP53|PLK1|GSK3B|DUSP19|JUN|URI1|WEE2|DUSP7|HNF1A","46276","46381|46539|46331|46541|46517|46519|46365|46521|46459|46361","8.3E-4","","GO:0045936","0.18041003475907663","0"
"13","2","WikiPathways","","Osteopontin signaling","0.0157","MAPK1|CHUK","46276","46489|46473","0.0046","","WP1434","0.18041003475907663","0"
"13","2","WikiPathways","","Cell differentiation - index","0.0157","SRF|MEF2C","46276","46563|46455","0.0046","","WP2029","0.18041003475907663","0"
"13","2","WikiPathways","","MFAP5-mediated ovarian cancer cell motility and invasiveness","0.0157","MAPK1|JUN","46276","46489|46519","0.0046","","WP3301","0.18041003475907663","0"
"13","2","WikiPathways","","BMP2-WNT4-FOXO1 pathway in primary endometrial stromal cell differentiation","0.0157","SMAD1|CTNNB1","46276","46529|46469","0.0046","","WP3876","0.18041003475907663","0"
"46","3","WikiPathways","","Envelope proteins and their potential roles in EDMD physiopathology","0.0157","MAPK1|SRF|SMAD3","46276","46489|46563|46447","0.0046","","WP4535","0.18041003475907663","0"
